Year,Sex,County,First Name,Count,max in M&F
2010,M,CHENANGO,CARTER,6,6
2010,M,CHENANGO,LEVI,6,6
2010,M,CHENANGO,JAYDEN,5,6
2010,F,CLINTON,SOPHIA,9,9
2010,F,CLINTON,OLIVIA,9,9
2010,F,CLINTON,ISABELLA,7,9
2010,F,CLINTON,EMMA,7,9
2010,F,CLINTON,AVA,7,9
2010,F,CLINTON,ABIGAIL,6,9
2010,F,CLINTON,HAILEY,6,9
2010,F,CLINTON,ADDISON,6,9
2010,F,CLINTON,SAMANTHA,5,9
2010,F,CLINTON,ELIZABETH,5,9
2010,F,CLINTON,ALEXIS,5,9
2010,M,CLINTON,JACOB,11,11
2010,M,CLINTON,AIDEN,9,11
2010,M,CLINTON,ETHAN,8,11
2010,M,CLINTON,LIAM,8,11
2010,M,CLINTON,LOGAN,8,11
2010,M,CLINTON,CARTER,8,11
2010,M,CLINTON,OWEN,7,11
2010,M,CLINTON,LANDON,7,11
2010,M,CLINTON,COOPER,6,11
2010,M,CLINTON,ELI,5,11
2010,F,COLUMBIA,OLIVIA,6,6
2010,F,COLUMBIA,MADISON,6,6
2010,M,COLUMBIA,RYAN,7,7
2010,M,COLUMBIA,LOGAN,7,7
2010,M,COLUMBIA,ANDREW,5,7
2010,F,CORTLAND,EMMA,8,8
2010,F,CORTLAND,OLIVIA,5,8
2010,M,CORTLAND,JACOB,7,7
2010,M,CORTLAND,MICHAEL,5,7
2010,M,CORTLAND,LOGAN,5,7
2010,F,DELAWARE,ISABELLA,6,6
2010,F,DELAWARE,ABIGAIL,5,6
2010,M,DELAWARE,JACOB,5,5
2010,M,DELAWARE,JACKSON,5,5
2010,F,DUTCHESS,ISABELLA,29,29
2010,F,DUTCHESS,OLIVIA,21,29
2010,F,DUTCHESS,MADISON,21,29
2010,F,DUTCHESS,EMMA,20,29
2010,F,DUTCHESS,EMILY,20,29
2010,F,DUTCHESS,SOPHIA,17,29
2010,F,DUTCHESS,ABIGAIL,15,29
2010,F,DUTCHESS,AVA,14,29
2010,F,DUTCHESS,GIANNA,14,29
2010,F,DUTCHESS,BRIANNA,14,29
2010,F,DUTCHESS,CHARLOTTE,13,29
2010,F,DUTCHESS,ELLA,11,29
2010,F,DUTCHESS,SAMANTHA,10,29
2010,F,DUTCHESS,LILY,10,29
2010,F,DUTCHESS,LILLIAN,10,29
2010,F,DUTCHESS,MIA,9,29
2010,F,DUTCHESS,GABRIELLA,9,29
2010,F,DUTCHESS,ALEXIS,9,29
2010,F,DUTCHESS,ALYSSA,9,29
2010,F,DUTCHESS,SADIE,9,29
2010,F,DUTCHESS,SARAH,8,29
2010,F,DUTCHESS,GRACE,8,29
2010,F,DUTCHESS,JULIA,8,29
2010,F,DUTCHESS,CHLOE,7,29
2010,F,DUTCHESS,HAILEY,7,29
2010,F,DUTCHESS,HANNAH,7,29
2010,F,DUTCHESS,AALIYAH,7,29
2010,F,DUTCHESS,MADELINE,7,29
2010,F,DUTCHESS,LEAH,6,29
2010,F,DUTCHESS,SOFIA,6,29
2010,F,DUTCHESS,KAYLA,6,29
2010,F,DUTCHESS,ARIANNA,6,29
2010,F,DUTCHESS,ANNA,6,29
2010,F,DUTCHESS,ANGELINA,6,29
2010,F,DUTCHESS,LAYLA,6,29
2010,F,DUTCHESS,ALEXA,5,29
2010,F,DUTCHESS,EVELYN,5,29
2010,F,DUTCHESS,BROOKE,5,29
2010,F,DUTCHESS,SAVANNAH,5,29
2010,F,DUTCHESS,KHLOE,5,29
2010,F,DUTCHESS,NATALIA,5,29
2010,F,DUTCHESS,LAILA,5,29
2010,F,DUTCHESS,JAYLA,5,29
2010,F,DUTCHESS,PAYTON,5,29
2010,F,DUTCHESS,KATE,5,29
2010,F,DUTCHESS,MICHAELA,5,29
2010,M,DUTCHESS,MICHAEL,20,20
2010,M,DUTCHESS,JACOB,18,20
2010,M,DUTCHESS,ANTHONY,18,20
2010,M,DUTCHESS,MATTHEW,17,20
2010,M,DUTCHESS,LOGAN,17,20
2010,M,DUTCHESS,DANIEL,16,20
2010,M,DUTCHESS,CHRISTOPHER,16,20
2010,M,DUTCHESS,JOHN,16,20
2010,M,DUTCHESS,LIAM,16,20
2010,M,DUTCHESS,JOSEPH,15,20
2010,M,DUTCHESS,JAYDEN,14,20
2010,M,DUTCHESS,RYAN,14,20
2010,M,DUTCHESS,JOSHUA,14,20
2010,M,DUTCHESS,NICHOLAS,14,20
2010,M,DUTCHESS,JAMES,14,20
2010,M,DUTCHESS,JACK,14,20
2010,M,DUTCHESS,ALEXANDER,13,20
2010,M,DUTCHESS,THOMAS,13,20
2010,M,DUTCHESS,WILLIAM,12,20
2010,M,DUTCHESS,GAVIN,12,20
2010,M,DUTCHESS,TYLER,11,20
2010,M,DUTCHESS,DAVID,10,20
2010,M,DUTCHESS,ANDREW,10,20
2010,M,DUTCHESS,LUCAS,10,20
2010,M,DUTCHESS,BENJAMIN,10,20
2010,M,DUTCHESS,CHRISTIAN,10,20
2010,M,DUTCHESS,MASON,10,20
2010,M,DUTCHESS,BRANDON,10,20
2010,M,DUTCHESS,NATHANIEL,10,20
2010,M,DUTCHESS,BRAYDEN,10,20
2010,M,DUTCHESS,ETHAN,9,20
2010,M,DUTCHESS,JUSTIN,9,20
2010,M,DUTCHESS,AIDEN,9,20
2010,M,DUTCHESS,ROBERT,9,20
2010,M,DUTCHESS,LANDON,8,20
2010,M,DUTCHESS,BRIAN,8,20
2010,M,DUTCHESS,OLIVER,8,20
2010,M,DUTCHESS,GIOVANNI,8,20
2010,M,DUTCHESS,NOAH,7,20
2010,M,DUTCHESS,JONATHAN,7,20
2010,M,DUTCHESS,ELIJAH,7,20
2010,M,DUTCHESS,LUKE,7,20
2010,M,DUTCHESS,OWEN,7,20
2010,M,DUTCHESS,JACKSON,7,20
2010,M,DUTCHESS,HENRY,7,20
2010,M,DUTCHESS,CAMERON,7,20
2010,M,DUTCHESS,JADEN,7,20
2010,M,DUTCHESS,KYLE,7,20
2010,M,DUTCHESS,DOMINIC,7,20
2010,M,DUTCHESS,JOSIAH,7,20
2010,M,DUTCHESS,COLIN,7,20
2010,M,DUTCHESS,LUCA,7,20
2010,M,DUTCHESS,DYLAN,6,20
2010,M,DUTCHESS,SAMUEL,6,20
2010,M,DUTCHESS,EVAN,6,20
2010,M,DUTCHESS,KEVIN,6,20
2010,M,DUTCHESS,CARTER,6,20
2010,M,DUTCHESS,ISAIAH,6,20
2010,M,DUTCHESS,JAKE,6,20
2010,M,DUTCHESS,CHASE,6,20
2010,M,DUTCHESS,SEAN,6,20
2010,M,DUTCHESS,ALEX,6,20
2010,M,DUTCHESS,JOSE,6,20
2010,M,DUTCHESS,SHANE,6,20
2010,M,DUTCHESS,GABRIEL,5,20
2010,M,DUTCHESS,JASON,5,20
2010,M,DUTCHESS,NATHAN,5,20
2010,M,DUTCHESS,CONNOR,5,20
2010,M,DUTCHESS,HUNTER,5,20
2010,M,DUTCHESS,AUSTIN,5,20
2010,M,DUTCHESS,COLE,5,20
2010,M,DUTCHESS,LUIS,5,20
2010,M,DUTCHESS,ANTONIO,5,20
2010,M,DUTCHESS,JONAH,5,20
2010,M,DUTCHESS,DOMINICK,5,20
2010,M,DUTCHESS,COLLIN,5,20
2010,F,ERIE,SOPHIA,83,83
2010,F,ERIE,ISABELLA,72,83
2010,F,ERIE,OLIVIA,59,83
2010,F,ERIE,AVA,58,83
2010,F,ERIE,EMMA,52,83
2010,F,ERIE,MADISON,41,83
2010,F,ERIE,GIANNA,38,83
2010,F,ERIE,ELLA,36,83
2010,F,ERIE,GRACE,36,83
2010,F,ERIE,GABRIELLA,33,83
2010,F,ERIE,EMILY,31,83
2010,F,ERIE,ABIGAIL,29,83
2010,F,ERIE,LILY,29,83
2010,F,ERIE,SAMANTHA,28,83
2010,F,ERIE,AVERY,28,83
2010,F,ERIE,MIA,26,83
2010,F,ERIE,CHLOE,26,83
2010,F,ERIE,ADDISON,26,83
2010,F,ERIE,CHARLOTTE,24,83
2010,F,ERIE,JULIA,21,83
2010,F,ERIE,ANNA,21,83
2010,F,ERIE,LEAH,20,83
2010,F,ERIE,ARIANNA,20,83
2010,F,ERIE,NEVAEH,20,83
2010,F,ERIE,LILLIAN,20,83
2010,F,ERIE,SAVANNAH,20,83
2010,F,ERIE,HAILEY,19,83
2010,F,ERIE,AMELIA,19,83
2010,F,ERIE,BROOKE,19,83
2010,F,ERIE,AUBREY,19,83
2010,F,ERIE,HANNAH,18,83
2010,F,ERIE,LAYLA,18,83
2010,F,ERIE,ELIZABETH,17,83
2010,F,ERIE,NATALIE,17,83
2010,F,ERIE,PEYTON,17,83
2010,F,ERIE,EVA,17,83
2010,F,ERIE,LUCY,17,83
2010,F,ERIE,BRIANNA,16,83
2010,F,ERIE,KAYLA,16,83
2010,F,ERIE,ALYSSA,16,83
2010,F,ERIE,MOLLY,16,83
2010,F,ERIE,MADELYN,16,83
2010,F,ERIE,VICTORIA,15,83
2010,F,ERIE,ALLISON,15,83
2010,F,ERIE,AUTUMN,15,83
2010,F,ERIE,LILLY,15,83
2010,F,ERIE,SARAH,14,83
2010,F,ERIE,ALEXIS,14,83
2010,F,ERIE,TAYLOR,14,83
2010,F,ERIE,LONDON,14,83
2010,F,ERIE,ZOE,13,83
2010,F,ERIE,MORGAN,13,83
2010,F,ERIE,ASHLEY,12,83
2010,F,ERIE,SOFIA,12,83
2010,F,ERIE,RILEY,12,83
2010,F,ERIE,ARIANA,12,83
2010,F,ERIE,JASMINE,12,83
2010,F,ERIE,AALIYAH,12,83
2010,F,ERIE,GABRIELLE,12,83
2010,F,ERIE,SYDNEY,12,83
2010,F,ERIE,CLAIRE,12,83
2010,F,ERIE,BELLA,12,83
2010,F,ERIE,JULIANA,12,83
2010,F,ERIE,ADRIANNA,12,83
2010,F,ERIE,BROOKLYN,12,83
2010,F,ERIE,ALEXANDRA,11,83
2010,F,ERIE,SOPHIE,11,83
2010,F,ERIE,MADELINE,11,83
2010,F,ERIE,ZOEY,11,83
2010,F,ERIE,AUDREY,11,83
2010,F,ERIE,PAIGE,11,83
2010,F,ERIE,MEGAN,11,83
2010,F,ERIE,ALIVIA,11,83
2010,F,ERIE,MAYA,10,83
2010,F,ERIE,MAKAYLA,10,83
2010,F,ERIE,NATALIA,10,83
2010,F,ERIE,MACKENZIE,10,83
2010,F,ERIE,JOCELYN,10,83
2010,F,ERIE,KEIRA,10,83
2010,F,ERIE,VIOLET,10,83
2010,F,ERIE,MARIAH,10,83
2010,F,ERIE,ELISE,10,83
2010,F,ERIE,ROSE,10,83
2010,F,ERIE,KYLIE,9,83
2010,F,ERIE,JULIANNA,9,83
2010,F,ERIE,REBECCA,9,83
2010,F,ERIE,MYA,9,83
2010,F,ERIE,CAROLINE,9,83
2010,F,ERIE,LILIANA,9,83
2010,F,ERIE,REESE,9,83
2010,F,ERIE,ALEXA,8,83
2010,F,ERIE,ANGELINA,8,83
2010,F,ERIE,EVELYN,8,83
2010,F,ERIE,KAITLYN,8,83
2010,F,ERIE,MARY,8,83
2010,F,ERIE,QUINN,8,83
2010,F,ERIE,ANNABELLE,8,83
2010,F,ERIE,TRINITY,8,83
2010,F,ERIE,ALIYAH,8,83
2010,F,ERIE,ALANA,8,83
2010,F,ERIE,TESSA,8,83
2010,F,ERIE,MCKENZIE,8,83
2010,F,ERIE,MCKENNA,8,83
2010,F,ERIE,LILYANA,8,83
2010,F,ERIE,ANGEL,7,83
2010,F,ERIE,LAUREN,7,83
2010,F,ERIE,JESSICA,7,83
2010,F,ERIE,MARIA,7,83
2010,F,ERIE,FAITH,7,83
2010,F,ERIE,JADA,7,83
2010,F,ERIE,KATELYN,7,83
2010,F,ERIE,JORDYN,7,83
2010,F,ERIE,NINA,7,83
2010,F,ERIE,LUCIA,7,83
2010,F,ERIE,REAGAN,7,83
2010,F,ERIE,KENNEDY,7,83
2010,F,ERIE,MADELEINE,7,83
2010,F,ERIE,GENEVIEVE,7,83
2010,F,ERIE,KATHERINE,6,83
2010,F,ERIE,STELLA,6,83
2010,F,ERIE,SERENITY,6,83
2010,F,ERIE,DESTINY,6,83
2010,F,ERIE,LAILA,6,83
2010,F,ERIE,LILA,6,83
2010,F,ERIE,FIONA,6,83
2010,F,ERIE,SADIE,6,83
2010,F,ERIE,RUBY,6,83
2010,F,ERIE,SIENNA,6,83
2010,F,ERIE,BRIELLE,6,83
2010,F,ERIE,ELLIE,6,83
2010,F,ERIE,IZABELLA,6,83
2010,F,ERIE,NORA,6,83
2010,F,ERIE,ALINA,6,83
2010,F,ERIE,JILLIAN,6,83
2010,F,ERIE,MELODY,6,83
2010,F,ERIE,MARGARET,6,83
2010,F,ERIE,JULIETTE,6,83
2010,F,ERIE,GIA,6,83
2010,F,ERIE,CARLY,6,83
2010,F,ERIE,MARISSA,6,83
2010,F,ERIE,SIERRA,6,83
2010,F,ERIE,GIANA,6,83
2010,F,ERIE,KATHRYN,6,83
2010,F,ERIE,MICHAELA,6,83
2010,F,ERIE,RYLEE,6,83
2010,F,ERIE,ALAINA,6,83
2010,F,ERIE,EVANGELINE,6,83
2010,F,ERIE,KYLA,6,83
2010,F,ERIE,RACHEL,5,83
2010,F,ERIE,CAMERON,5,83
2010,F,ERIE,SARA,5,83
2010,F,ERIE,KAYLEE,5,83
2010,F,ERIE,NICOLE,5,83
2010,F,ERIE,ADRIANA,5,83
2010,F,ERIE,JADE,5,83
2010,F,ERIE,NAOMI,5,83
2010,F,ERIE,HAYDEN,5,83
2010,F,ERIE,ARIEL,5,83
2010,F,ERIE,ISABELLE,5,83
2010,F,ERIE,SKYLAR,5,83
2010,F,ERIE,MIKAYLA,5,83
2010,F,ERIE,VIVIAN,5,83
2010,F,ERIE,JULIET,5,83
2010,F,ERIE,BAILEY,5,83
2010,F,ERIE,ELEANOR,5,83
2010,F,ERIE,SUMMER,5,83
2010,F,ERIE,BIANCA,5,83
2010,F,ERIE,ELENA,5,83
2010,F,ERIE,KENDALL,5,83
2010,F,ERIE,AURORA,5,83
2010,F,ERIE,KELSEY,5,83
2010,F,ERIE,TEAGAN,5,83
2010,F,ERIE,CASSANDRA,5,83
2010,F,ERIE,MAKENZIE,5,83
2010,F,ERIE,HARMONY,5,83
2010,F,ERIE,DELANEY,5,83
2010,F,ERIE,MEGHAN,5,83
2010,F,ERIE,SIENA,5,83
2010,F,ERIE,MILA,5,83
2010,F,ERIE,PIPER,5,83
2010,F,ERIE,AMIYAH,5,83
2010,F,ERIE,ANNABELLA,5,83
2010,F,ERIE,AMANI,5,83
2010,F,ERIE,DEANNA,5,83
2010,F,ERIE,MIRACLE,5,83
2010,F,ERIE,CALI,5,83
2010,F,ERIE,MEREDITH,5,83
2010,M,ERIE,NOAH,64,64
2010,M,ERIE,MICHAEL,63,64
2010,M,ERIE,JACOB,61,64
2010,M,ERIE,RYAN,60,64
2010,M,ERIE,ANTHONY,55,64
2010,M,ERIE,MASON,53,64
2010,M,ERIE,ETHAN,52,64
2010,M,ERIE,TYLER,52,64
2010,M,ERIE,JAYDEN,47,64
2010,M,ERIE,JOSEPH,46,64
2010,M,ERIE,ALEXANDER,45,64
2010,M,ERIE,LIAM,45,64
2010,M,ERIE,EVAN,45,64
2010,M,ERIE,JOHN,42,64
2010,M,ERIE,NATHAN,42,64
2010,M,ERIE,DANIEL,41,64
2010,M,ERIE,MATTHEW,41,64
2010,M,ERIE,BENJAMIN,41,64
2010,M,ERIE,ANDREW,40,64
2010,M,ERIE,DYLAN,38,64
2010,M,ERIE,JACK,38,64
2010,M,ERIE,WILLIAM,37,64
2010,M,ERIE,LUCAS,37,64
2010,M,ERIE,AIDEN,36,64
2010,M,ERIE,CAMERON,35,64
2010,M,ERIE,JORDAN,33,64
2010,M,ERIE,CARTER,33,64
2010,M,ERIE,JAMES,32,64
2010,M,ERIE,LUKE,32,64
2010,M,ERIE,ZACHARY,32,64
2010,M,ERIE,JOSHUA,31,64
2010,M,ERIE,NICHOLAS,31,64
2010,M,ERIE,GAVIN,31,64
2010,M,ERIE,DOMINIC,31,64
2010,M,ERIE,DAVID,30,64
2010,M,ERIE,LOGAN,30,64
2010,M,ERIE,ROBERT,30,64
2010,M,ERIE,OWEN,30,64
2010,M,ERIE,CHRISTOPHER,29,64
2010,M,ERIE,JACKSON,29,64
2010,M,ERIE,JONATHAN,28,64
2010,M,ERIE,THOMAS,28,64
2010,M,ERIE,JEREMIAH,28,64
2010,M,ERIE,CONNOR,27,64
2010,M,ERIE,LANDON,25,64
2010,M,ERIE,COLIN,25,64
2010,M,ERIE,ELIJAH,24,64
2010,M,ERIE,BRAYDEN,24,64
2010,M,ERIE,CALEB,23,64
2010,M,ERIE,CHRISTIAN,21,64
2010,M,ERIE,SAMUEL,21,64
2010,M,ERIE,VINCENT,21,64
2010,M,ERIE,PATRICK,21,64
2010,M,ERIE,COLE,21,64
2010,M,ERIE,GABRIEL,20,64
2010,M,ERIE,AARON,20,64
2010,M,ERIE,ADAM,20,64
2010,M,ERIE,CHASE,20,64
2010,M,ERIE,PARKER,20,64
2010,M,ERIE,JUSTIN,18,64
2010,M,ERIE,HENRY,18,64
2010,M,ERIE,ISAIAH,18,64
2010,M,ERIE,AUSTIN,18,64
2010,M,ERIE,XAVIER,17,64
2010,M,ERIE,AIDAN,17,64
2010,M,ERIE,CHARLES,17,64
2010,M,ERIE,TREVOR,17,64
2010,M,ERIE,JULIAN,16,64
2010,M,ERIE,SEAN,16,64
2010,M,ERIE,HUNTER,16,64
2010,M,ERIE,BLAKE,16,64
2010,M,ERIE,BRODY,16,64
2010,M,ERIE,ISAAC,15,64
2010,M,ERIE,CARSON,15,64
2010,M,ERIE,ANTONIO,14,64
2010,M,ERIE,JASON,13,64
2010,M,ERIE,ELI,13,64
2010,M,ERIE,ALEX,13,64
2010,M,ERIE,IAN,13,64
2010,M,ERIE,GIOVANNI,13,64
2010,M,ERIE,OLIVER,12,64
2010,M,ERIE,COOPER,12,64
2010,M,ERIE,BRADY,12,64
2010,M,ERIE,JAXON,12,64
2010,M,ERIE,BRANDON,11,64
2010,M,ERIE,ANGEL,11,64
2010,M,ERIE,RILEY,11,64
2010,M,ERIE,KYLE,11,64
2010,M,ERIE,RICHARD,11,64
2010,M,ERIE,DEREK,10,64
2010,M,ERIE,LEVI,10,64
2010,M,ERIE,COLLIN,10,64
2010,M,ERIE,CAYDEN,10,64
2010,M,ERIE,ADRIAN,9,64
2010,M,ERIE,AYDEN,9,64
2010,M,ERIE,JOSIAH,9,64
2010,M,ERIE,TIMOTHY,9,64
2010,M,ERIE,HAYDEN,9,64
2010,M,ERIE,MARCUS,9,64
2010,M,ERIE,AMIR,9,64
2010,M,ERIE,JEFFREY,9,64
2010,M,ERIE,STEPHEN,9,64
2010,M,ERIE,PRESTON,9,64
2010,M,ERIE,GRAYSON,9,64
2010,M,ERIE,EASTON,9,64
2010,M,ERIE,KEVIN,8,64
2010,M,ERIE,NATHANIEL,8,64
2010,M,ERIE,JAKE,8,64
2010,M,ERIE,BRIAN,8,64
2010,M,ERIE,LUIS,8,64
2010,M,ERIE,WYATT,8,64
2010,M,ERIE,MARK,8,64
2010,M,ERIE,VICTOR,8,64
2010,M,ERIE,LEO,8,64
2010,M,ERIE,BRENDAN,8,64
2010,M,ERIE,SHANE,8,64
2010,M,ERIE,DAMIEN,8,64
2010,M,ERIE,NOLAN,8,64
2010,M,ERIE,DANTE,8,64
2010,M,ERIE,BRAEDEN,8,64
2010,M,ERIE,SEBASTIAN,7,64
2010,M,ERIE,AVERY,7,64
2010,M,ERIE,MAX,7,64
2010,M,ERIE,JAIDEN,7,64
2010,M,ERIE,BRYCE,7,64
2010,M,ERIE,MAXWELL,7,64
2010,M,ERIE,KAYDEN,7,64
2010,M,ERIE,MALACHI,7,64
2010,M,ERIE,COLTON,7,64
2010,M,ERIE,DECLAN,7,64
2010,M,ERIE,ROWAN,7,64
2010,M,ERIE,DEVON,7,64
2010,M,ERIE,RONALD,7,64
2010,M,ERIE,ELLIOTT,7,64
2010,M,ERIE,CULLEN,7,64
2010,M,ERIE,ERIC,6,64
2010,M,ERIE,JADEN,6,64
2010,M,ERIE,PEYTON,6,64
2010,M,ERIE,STEVEN,6,64
2010,M,ERIE,LUCA,6,64
2010,M,ERIE,ELIAS,6,64
2010,M,ERIE,PAUL,6,64
2010,M,ERIE,KENNETH,6,64
2010,M,ERIE,THEODORE,6,64
2010,M,ERIE,SHAWN,6,64
2010,M,ERIE,KALEB,6,64
2010,M,ERIE,DREW,6,64
2010,M,ERIE,EMMETT,6,64
2010,M,ERIE,SINCERE,6,64
2010,M,ERIE,KELLEN,6,64
2010,M,ERIE,PETER,5,64
2010,M,ERIE,EMMANUEL,5,64
2010,M,ERIE,DEVIN,5,64
2010,M,ERIE,IVAN,5,64
2010,M,ERIE,MILES,5,64
2010,M,ERIE,QUINN,5,64
2010,M,ERIE,FRANK,5,64
2010,M,ERIE,SIMON,5,64
2010,M,ERIE,TRAVIS,5,64
2010,M,ERIE,WESLEY,5,64
2010,M,ERIE,JUDE,5,64
2010,M,ERIE,BRADLEY,5,64
2010,M,ERIE,GRIFFIN,5,64
2010,M,ERIE,DONOVAN,5,64
2010,M,ERIE,SAWYER,5,64
2010,M,ERIE,ROCCO,5,64
2010,M,ERIE,CAMDEN,5,64
2010,M,ERIE,GREYSON,5,64
2010,M,ERIE,JAKOB,5,64
2010,M,ERIE,JERMAINE,5,64
2010,M,ERIE,NEHEMIAH,5,64
2010,M,ESSEX,WILLIAM,5,5
2010,M,ESSEX,HAYDEN,5,5
2010,F,FRANKLIN,ADDISON,6,6
2010,M,FRANKLIN,WYATT,6,6
2010,M,FRANKLIN,NOAH,5,6
2010,M,FRANKLIN,BENJAMIN,5,6
2010,F,FULTON,EMMA,9,9
2010,F,FULTON,SOPHIA,6,9
2010,F,FULTON,ISABELLA,5,9
2010,F,FULTON,MADISON,5,9
2010,M,FULTON,LIAM,6,6
2010,M,FULTON,TYLER,5,6
2010,M,FULTON,EVAN,5,6
2010,M,FULTON,ROBERT,5,6
2010,M,FULTON,LANDON,5,6
2010,F,GENESEE,AVA,9,9
2010,F,GENESEE,EMILY,5,9
2010,F,GENESEE,CHLOE,5,9
2010,F,GENESEE,ADDISON,5,9
2010,F,GENESEE,SAVANNAH,5,9
2010,M,GENESEE,MASON,7,7
2010,M,GENESEE,JAYDEN,5,7
2010,M,GENESEE,JACOB,5,7
2010,M,GENESEE,AIDEN,5,7
2010,M,GENESEE,NOAH,5,7
2010,M,GENESEE,BENJAMIN,5,7
2010,M,GENESEE,EVAN,5,7
2010,M,GENESEE,LEVI,5,7
2010,M,GENESEE,COOPER,5,7
2010,F,GREENE,ISABELLA,8,8
2010,F,GREENE,SOPHIA,6,8
2010,F,GREENE,EMMA,5,8
2010,F,GREENE,CHLOE,5,8
2010,F,HERKIMER,ISABELLA,7,7
2010,F,HERKIMER,OLIVIA,6,7
2010,F,HERKIMER,EMMA,6,7
2010,F,HERKIMER,AVA,6,7
2010,F,HERKIMER,MADISON,6,7
2010,F,HERKIMER,LEAH,5,7
2010,M,HERKIMER,LOGAN,8,8
2010,M,HERKIMER,RYAN,7,8
2010,M,HERKIMER,LUCAS,7,8
2010,M,HERKIMER,MASON,6,8
2010,M,HERKIMER,ANTHONY,5,8
2010,F,JEFFERSON,AVA,14,14
2010,F,JEFFERSON,EMMA,13,14
2010,F,JEFFERSON,ISABELLA,12,14
2010,F,JEFFERSON,OLIVIA,12,14
2010,F,JEFFERSON,SOPHIA,10,14
2010,F,JEFFERSON,MADISON,8,14
2010,F,JEFFERSON,CHLOE,8,14
2010,F,JEFFERSON,ELIZABETH,8,14
2010,F,JEFFERSON,ADDISON,8,14
2010,F,JEFFERSON,MAKAYLA,8,14
2010,F,JEFFERSON,GABRIELLA,7,14
2010,F,JEFFERSON,LILY,7,14
2010,F,JEFFERSON,ZOEY,7,14
2010,F,JEFFERSON,PAYTON,7,14
2010,F,JEFFERSON,EMILY,6,14
2010,F,JEFFERSON,ABIGAIL,6,14
2010,F,JEFFERSON,ELLA,6,14
2010,F,JEFFERSON,GRACE,6,14
2010,F,JEFFERSON,ALEXIS,6,14
2010,F,JEFFERSON,RILEY,6,14
2010,F,JEFFERSON,PEYTON,6,14
2010,F,JEFFERSON,NEVAEH,6,14
2010,F,JEFFERSON,BRIANNA,5,14
2010,F,JEFFERSON,NATALIE,5,14
2010,F,JEFFERSON,ZOE,5,14
2010,F,JEFFERSON,TAYLOR,5,14
2010,F,JEFFERSON,KAYLEE,5,14
2010,F,JEFFERSON,MAKENZIE,5,14
2010,F,JEFFERSON,HOPE,5,14
2010,M,JEFFERSON,JACOB,18,18
2010,M,JEFFERSON,NOAH,17,18
2010,M,JEFFERSON,JOSEPH,15,18
2010,M,JEFFERSON,OWEN,14,18
2010,M,JEFFERSON,JAYDEN,13,18
2010,M,JEFFERSON,AIDEN,13,18
2010,M,JEFFERSON,WILLIAM,13,18
2010,M,JEFFERSON,LOGAN,13,18
2010,M,JEFFERSON,SAMUEL,13,18
2010,M,JEFFERSON,MICHAEL,12,18
2010,M,JEFFERSON,JAMES,12,18
2010,M,JEFFERSON,GABRIEL,12,18
2010,M,JEFFERSON,ETHAN,11,18
2010,M,JEFFERSON,RYAN,11,18
2010,M,JEFFERSON,ALEXANDER,11,18
2010,M,JEFFERSON,BRAYDEN,11,18
2010,M,JEFFERSON,ELIJAH,10,18
2010,M,JEFFERSON,CONNOR,10,18
2010,M,JEFFERSON,JOSHUA,9,18
2010,M,JEFFERSON,NICHOLAS,9,18
2010,M,JEFFERSON,ANDREW,9,18
2010,M,JEFFERSON,LIAM,9,18
2010,M,JEFFERSON,MASON,9,18
2010,M,JEFFERSON,JACKSON,9,18
2010,M,JEFFERSON,CALEB,9,18
2010,M,JEFFERSON,ANTHONY,8,18
2010,M,JEFFERSON,MATTHEW,8,18
2010,M,JEFFERSON,BENJAMIN,8,18
2010,M,JEFFERSON,EVAN,8,18
2010,M,JEFFERSON,GAVIN,8,18
2010,M,JEFFERSON,ZACHARY,8,18
2010,M,JEFFERSON,CARTER,8,18
2010,M,JEFFERSON,LANDON,8,18
2010,M,JEFFERSON,AYDEN,8,18
2010,M,JEFFERSON,JACK,7,18
2010,M,JEFFERSON,ROBERT,7,18
2010,M,JEFFERSON,ISAIAH,7,18
2010,M,JEFFERSON,CAMERON,7,18
2010,M,JEFFERSON,HUNTER,7,18
2010,M,JEFFERSON,WYATT,7,18
2010,M,JEFFERSON,CHRISTOPHER,6,18
2010,M,JEFFERSON,DAVID,6,18
2010,M,JEFFERSON,JONATHAN,6,18
2010,M,JEFFERSON,THOMAS,6,18
2010,M,JEFFERSON,ADAM,6,18
2010,M,JEFFERSON,ISAAC,6,18
2010,M,JEFFERSON,AUSTIN,6,18
2010,M,JEFFERSON,CARSON,6,18
2010,M,JEFFERSON,DANIEL,5,18
2010,M,JEFFERSON,LUCAS,5,18
2010,M,JEFFERSON,CHRISTIAN,5,18
2010,M,JEFFERSON,NATHAN,5,18
2010,M,JEFFERSON,SEBASTIAN,5,18
2010,M,JEFFERSON,DOMINIC,5,18
2010,M,JEFFERSON,MARK,5,18
2010,M,JEFFERSON,BRYCE,5,18
2010,M,JEFFERSON,COOPER,5,18
2010,M,JEFFERSON,COLTON,5,18
2010,F,KINGS,ESTHER,211,211
2010,F,KINGS,LEAH,182,211
2010,F,KINGS,RACHEL,152,211
2010,F,KINGS,SARAH,143,211
2010,F,KINGS,CHAYA,143,211
2010,F,KINGS,SOPHIA,139,211
2010,F,KINGS,CHANA,138,211
2010,F,KINGS,MADISON,128,211
2010,F,KINGS,MIRIAM,127,211
2010,F,KINGS,EMILY,120,211
2010,F,KINGS,OLIVIA,118,211
2010,F,KINGS,SARA,114,211
